expanded_pair_id,comparison_case_id,evaluation_side,source_pair_id,source_scenario_id,source_condition_id,source_decision_number,source_turn_number,expansion_variant_id,expansion_variant_description,acting_card,opposing_card,acting_hp,opposing_hp,acting_energy,opposing_energy,legal_moves,legal_move_count,observed_selected_move,observed_confidence,minimum_required_energy,multi_action_energy_ready,state_context_source,ready_for_policy_evaluation,state_signature,evaluation_batch_number
4WE_PAIR_019_V01,4WE_PAIR_019_V01__OPPONENT,Opponent,4WC_PAIR_019,T52_S004__BASELINE,BASELINE,5,5,OBSERVED_ENERGY_CONTEXT,Preserve the observed acting and opposing energy values.,Eevee,Charmander,,,3.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.95,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__BASELINE|BASELINE|TURN=5|ACTING=Eevee|OPPOSING=Charmander|AE=3.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",3
4WE_PAIR_019_V01,4WE_PAIR_019_V01__PLAYER,Player,4WC_PAIR_019,T52_S004__BASELINE,BASELINE,5,5,OBSERVED_ENERGY_CONTEXT,Preserve the observed acting and opposing energy values.,Eevee,Charmander,,,3.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.95,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__BASELINE|BASELINE|TURN=5|ACTING=Eevee|OPPOSING=Charmander|AE=3.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",3
4WE_PAIR_019_V02,4WE_PAIR_019_V02__OPPONENT,Opponent,4WC_PAIR_019,T52_S004__BASELINE,BASELINE,5,5,MINIMUM_MULTI_ACTION_ENERGY,Set Eevee to the minimum energy required for both actions.,Eevee,Charmander,,,2.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.95,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__BASELINE|BASELINE|TURN=5|ACTING=Eevee|OPPOSING=Charmander|AE=2.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",2
4WE_PAIR_019_V02,4WE_PAIR_019_V02__PLAYER,Player,4WC_PAIR_019,T52_S004__BASELINE,BASELINE,5,5,MINIMUM_MULTI_ACTION_ENERGY,Set Eevee to the minimum energy required for both actions.,Eevee,Charmander,,,2.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.95,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__BASELINE|BASELINE|TURN=5|ACTING=Eevee|OPPOSING=Charmander|AE=2.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",2
4WE_PAIR_019_V03,4WE_PAIR_019_V03__OPPONENT,Opponent,4WC_PAIR_019,T52_S004__BASELINE,BASELINE,5,5,SYMMETRIC_TWO_ENERGY,Give both active Pokémon two attached energy.,Eevee,Charmander,,,2.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.95,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__BASELINE|BASELINE|TURN=5|ACTING=Eevee|OPPOSING=Charmander|AE=2.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",4
4WE_PAIR_019_V03,4WE_PAIR_019_V03__PLAYER,Player,4WC_PAIR_019,T52_S004__BASELINE,BASELINE,5,5,SYMMETRIC_TWO_ENERGY,Give both active Pokémon two attached energy.,Eevee,Charmander,,,2.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.95,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__BASELINE|BASELINE|TURN=5|ACTING=Eevee|OPPOSING=Charmander|AE=2.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",4
4WE_PAIR_019_V04,4WE_PAIR_019_V04__OPPONENT,Opponent,4WC_PAIR_019,T52_S004__BASELINE,BASELINE,5,5,EEVEE_ENERGY_ADVANTAGE,Give Eevee three energy against an opponent with two energy.,Eevee,Charmander,,,3.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.95,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__BASELINE|BASELINE|TURN=5|ACTING=Eevee|OPPOSING=Charmander|AE=3.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",1
4WE_PAIR_019_V04,4WE_PAIR_019_V04__PLAYER,Player,4WC_PAIR_019,T52_S004__BASELINE,BASELINE,5,5,EEVEE_ENERGY_ADVANTAGE,Give Eevee three energy against an opponent with two energy.,Eevee,Charmander,,,3.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.95,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__BASELINE|BASELINE|TURN=5|ACTING=Eevee|OPPOSING=Charmander|AE=3.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",1
4WE_PAIR_020_V01,4WE_PAIR_020_V01__OPPONENT,Opponent,4WC_PAIR_020,T52_S004__HP_PRESSURE,HP_PRESSURE,1,1,OBSERVED_ENERGY_CONTEXT,Preserve the observed acting and opposing energy values.,Eevee,Charmander,,,3.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.956,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Charmander|AE=3.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",3
4WE_PAIR_020_V01,4WE_PAIR_020_V01__PLAYER,Player,4WC_PAIR_020,T52_S004__HP_PRESSURE,HP_PRESSURE,1,1,OBSERVED_ENERGY_CONTEXT,Preserve the observed acting and opposing energy values.,Eevee,Charmander,,,3.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.956,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Charmander|AE=3.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",3
4WE_PAIR_020_V02,4WE_PAIR_020_V02__OPPONENT,Opponent,4WC_PAIR_020,T52_S004__HP_PRESSURE,HP_PRESSURE,1,1,MINIMUM_MULTI_ACTION_ENERGY,Set Eevee to the minimum energy required for both actions.,Eevee,Charmander,,,2.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.956,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Charmander|AE=2.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",2
4WE_PAIR_020_V02,4WE_PAIR_020_V02__PLAYER,Player,4WC_PAIR_020,T52_S004__HP_PRESSURE,HP_PRESSURE,1,1,MINIMUM_MULTI_ACTION_ENERGY,Set Eevee to the minimum energy required for both actions.,Eevee,Charmander,,,2.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.956,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Charmander|AE=2.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",2
4WE_PAIR_020_V03,4WE_PAIR_020_V03__OPPONENT,Opponent,4WC_PAIR_020,T52_S004__HP_PRESSURE,HP_PRESSURE,1,1,SYMMETRIC_TWO_ENERGY,Give both active Pokémon two attached energy.,Eevee,Charmander,,,2.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.956,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Charmander|AE=2.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",4
4WE_PAIR_020_V03,4WE_PAIR_020_V03__PLAYER,Player,4WC_PAIR_020,T52_S004__HP_PRESSURE,HP_PRESSURE,1,1,SYMMETRIC_TWO_ENERGY,Give both active Pokémon two attached energy.,Eevee,Charmander,,,2.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.956,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Charmander|AE=2.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",4
4WE_PAIR_020_V04,4WE_PAIR_020_V04__OPPONENT,Opponent,4WC_PAIR_020,T52_S004__HP_PRESSURE,HP_PRESSURE,1,1,EEVEE_ENERGY_ADVANTAGE,Give Eevee three energy against an opponent with two energy.,Eevee,Charmander,,,3.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.956,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Charmander|AE=3.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",1
4WE_PAIR_020_V04,4WE_PAIR_020_V04__PLAYER,Player,4WC_PAIR_020,T52_S004__HP_PRESSURE,HP_PRESSURE,1,1,EEVEE_ENERGY_ADVANTAGE,Give Eevee three energy against an opponent with two energy.,Eevee,Charmander,,,3.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.956,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Charmander|AE=3.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",1
4WE_PAIR_021_V01,4WE_PAIR_021_V01__OPPONENT,Opponent,4WC_PAIR_021,T52_S004__HP_PRESSURE,HP_PRESSURE,3,3,OBSERVED_ENERGY_CONTEXT,Preserve the observed acting and opposing energy values.,Eevee,Charmander,,,3.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.98,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=3|ACTING=Eevee|OPPOSING=Charmander|AE=3.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",3
4WE_PAIR_021_V01,4WE_PAIR_021_V01__PLAYER,Player,4WC_PAIR_021,T52_S004__HP_PRESSURE,HP_PRESSURE,3,3,OBSERVED_ENERGY_CONTEXT,Preserve the observed acting and opposing energy values.,Eevee,Charmander,,,3.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.98,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=3|ACTING=Eevee|OPPOSING=Charmander|AE=3.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",3
4WE_PAIR_021_V02,4WE_PAIR_021_V02__OPPONENT,Opponent,4WC_PAIR_021,T52_S004__HP_PRESSURE,HP_PRESSURE,3,3,MINIMUM_MULTI_ACTION_ENERGY,Set Eevee to the minimum energy required for both actions.,Eevee,Charmander,,,2.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.98,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=3|ACTING=Eevee|OPPOSING=Charmander|AE=2.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",2
4WE_PAIR_021_V02,4WE_PAIR_021_V02__PLAYER,Player,4WC_PAIR_021,T52_S004__HP_PRESSURE,HP_PRESSURE,3,3,MINIMUM_MULTI_ACTION_ENERGY,Set Eevee to the minimum energy required for both actions.,Eevee,Charmander,,,2.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.98,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=3|ACTING=Eevee|OPPOSING=Charmander|AE=2.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",2
4WE_PAIR_021_V03,4WE_PAIR_021_V03__OPPONENT,Opponent,4WC_PAIR_021,T52_S004__HP_PRESSURE,HP_PRESSURE,3,3,SYMMETRIC_TWO_ENERGY,Give both active Pokémon two attached energy.,Eevee,Charmander,,,2.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.98,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=3|ACTING=Eevee|OPPOSING=Charmander|AE=2.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",4
4WE_PAIR_021_V03,4WE_PAIR_021_V03__PLAYER,Player,4WC_PAIR_021,T52_S004__HP_PRESSURE,HP_PRESSURE,3,3,SYMMETRIC_TWO_ENERGY,Give both active Pokémon two attached energy.,Eevee,Charmander,,,2.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.98,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=3|ACTING=Eevee|OPPOSING=Charmander|AE=2.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",4
4WE_PAIR_021_V04,4WE_PAIR_021_V04__OPPONENT,Opponent,4WC_PAIR_021,T52_S004__HP_PRESSURE,HP_PRESSURE,3,3,EEVEE_ENERGY_ADVANTAGE,Give Eevee three energy against an opponent with two energy.,Eevee,Charmander,,,3.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.98,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=3|ACTING=Eevee|OPPOSING=Charmander|AE=3.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",1
4WE_PAIR_021_V04,4WE_PAIR_021_V04__PLAYER,Player,4WC_PAIR_021,T52_S004__HP_PRESSURE,HP_PRESSURE,3,3,EEVEE_ENERGY_ADVANTAGE,Give Eevee three energy against an opponent with two energy.,Eevee,Charmander,,,3.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.98,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S004__HP_PRESSURE|HP_PRESSURE|TURN=3|ACTING=Eevee|OPPOSING=Charmander|AE=3.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",1
4WE_PAIR_022_V01,4WE_PAIR_022_V01__OPPONENT,Opponent,4WC_PAIR_022,T52_S007__BASELINE,BASELINE,1,1,OBSERVED_ENERGY_CONTEXT,Preserve the observed acting and opposing energy values.,Eevee,Bulbasaur,,,3.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__BASELINE|BASELINE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=3.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",3
4WE_PAIR_022_V01,4WE_PAIR_022_V01__PLAYER,Player,4WC_PAIR_022,T52_S007__BASELINE,BASELINE,1,1,OBSERVED_ENERGY_CONTEXT,Preserve the observed acting and opposing energy values.,Eevee,Bulbasaur,,,3.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__BASELINE|BASELINE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=3.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",3
4WE_PAIR_022_V02,4WE_PAIR_022_V02__OPPONENT,Opponent,4WC_PAIR_022,T52_S007__BASELINE,BASELINE,1,1,MINIMUM_MULTI_ACTION_ENERGY,Set Eevee to the minimum energy required for both actions.,Eevee,Bulbasaur,,,2.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__BASELINE|BASELINE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=2.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",2
4WE_PAIR_022_V02,4WE_PAIR_022_V02__PLAYER,Player,4WC_PAIR_022,T52_S007__BASELINE,BASELINE,1,1,MINIMUM_MULTI_ACTION_ENERGY,Set Eevee to the minimum energy required for both actions.,Eevee,Bulbasaur,,,2.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__BASELINE|BASELINE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=2.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",2
4WE_PAIR_022_V03,4WE_PAIR_022_V03__OPPONENT,Opponent,4WC_PAIR_022,T52_S007__BASELINE,BASELINE,1,1,SYMMETRIC_TWO_ENERGY,Give both active Pokémon two attached energy.,Eevee,Bulbasaur,,,2.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__BASELINE|BASELINE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=2.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",4
4WE_PAIR_022_V03,4WE_PAIR_022_V03__PLAYER,Player,4WC_PAIR_022,T52_S007__BASELINE,BASELINE,1,1,SYMMETRIC_TWO_ENERGY,Give both active Pokémon two attached energy.,Eevee,Bulbasaur,,,2.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__BASELINE|BASELINE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=2.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",4
4WE_PAIR_022_V04,4WE_PAIR_022_V04__OPPONENT,Opponent,4WC_PAIR_022,T52_S007__BASELINE,BASELINE,1,1,EEVEE_ENERGY_ADVANTAGE,Give Eevee three energy against an opponent with two energy.,Eevee,Bulbasaur,,,3.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__BASELINE|BASELINE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=3.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",1
4WE_PAIR_022_V04,4WE_PAIR_022_V04__PLAYER,Player,4WC_PAIR_022,T52_S007__BASELINE,BASELINE,1,1,EEVEE_ENERGY_ADVANTAGE,Give Eevee three energy against an opponent with two energy.,Eevee,Bulbasaur,,,3.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__BASELINE|BASELINE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=3.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",1
4WE_PAIR_023_V01,4WE_PAIR_023_V01__OPPONENT,Opponent,4WC_PAIR_023,T52_S007__HP_PRESSURE,HP_PRESSURE,1,1,OBSERVED_ENERGY_CONTEXT,Preserve the observed acting and opposing energy values.,Eevee,Bulbasaur,,,3.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=3.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",3
4WE_PAIR_023_V01,4WE_PAIR_023_V01__PLAYER,Player,4WC_PAIR_023,T52_S007__HP_PRESSURE,HP_PRESSURE,1,1,OBSERVED_ENERGY_CONTEXT,Preserve the observed acting and opposing energy values.,Eevee,Bulbasaur,,,3.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=3.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",3
4WE_PAIR_023_V02,4WE_PAIR_023_V02__OPPONENT,Opponent,4WC_PAIR_023,T52_S007__HP_PRESSURE,HP_PRESSURE,1,1,MINIMUM_MULTI_ACTION_ENERGY,Set Eevee to the minimum energy required for both actions.,Eevee,Bulbasaur,,,2.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=2.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",2
4WE_PAIR_023_V02,4WE_PAIR_023_V02__PLAYER,Player,4WC_PAIR_023,T52_S007__HP_PRESSURE,HP_PRESSURE,1,1,MINIMUM_MULTI_ACTION_ENERGY,Set Eevee to the minimum energy required for both actions.,Eevee,Bulbasaur,,,2.0,3.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=2.0|OE=3.0|MOVES=['Ascension', 'Quick Attack']",2
4WE_PAIR_023_V03,4WE_PAIR_023_V03__OPPONENT,Opponent,4WC_PAIR_023,T52_S007__HP_PRESSURE,HP_PRESSURE,1,1,SYMMETRIC_TWO_ENERGY,Give both active Pokémon two attached energy.,Eevee,Bulbasaur,,,2.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=2.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",4
4WE_PAIR_023_V03,4WE_PAIR_023_V03__PLAYER,Player,4WC_PAIR_023,T52_S007__HP_PRESSURE,HP_PRESSURE,1,1,SYMMETRIC_TWO_ENERGY,Give both active Pokémon two attached energy.,Eevee,Bulbasaur,,,2.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=2.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",4
4WE_PAIR_023_V04,4WE_PAIR_023_V04__OPPONENT,Opponent,4WC_PAIR_023,T52_S007__HP_PRESSURE,HP_PRESSURE,1,1,EEVEE_ENERGY_ADVANTAGE,Give Eevee three energy against an opponent with two energy.,Eevee,Bulbasaur,,,3.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=3.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",1
4WE_PAIR_023_V04,4WE_PAIR_023_V04__PLAYER,Player,4WC_PAIR_023,T52_S007__HP_PRESSURE,HP_PRESSURE,1,1,EEVEE_ENERGY_ADVANTAGE,Give Eevee three energy against an opponent with two energy.,Eevee,Bulbasaur,,,3.0,2.0,"['Ascension', 'Quick Attack']",2,Quick Attack,0.962,2.0,True,SECTION_4W_C_MATCHED_PAIR,True,"T52_S007__HP_PRESSURE|HP_PRESSURE|TURN=1|ACTING=Eevee|OPPOSING=Bulbasaur|AE=3.0|OE=2.0|MOVES=['Ascension', 'Quick Attack']",1
