normalized_card_name,normalized_move_name,parsed_damage,source_records,unique_source_files,maximum_source_priority,source_files,is_existing_benchmark_move
Meowth,0.08,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Meowth,0.08,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Meowth,0.08,20.0,11,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Meowth,0.08 0.1 0. 0. 0. 0. 0. 0.38,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Meowth,0.08 0.1 0. 0. 0. 0. 0. 0.38,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Meowth,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,14,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Meowth,0.08 0.1 1. 0. 0. 0. 0. 1.38,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Meowth,0.08 0.1 1. 0. 0. 0. 0. 1.38,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Meowth,0.08 0.1 1. 0. 0. 0. 0. 1.38,8.0,14,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Meowth,0.1,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Meowth,0.1,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Meowth,0.1,20.0,11,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Meowth,0.2,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Meowth,0.2,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Meowth,0.2,60.0,11,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Meowth,0.24,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Meowth,0.24,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Meowth,0.24,60.0,11,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Meowth,0.24 0.2 0. 0. 0. 0. 0. 0.64,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Meowth,0.24 0.2 0. 0. 0. 0. 0. 0.64,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Meowth,0.24 0.2 0. 0. 0. 0. 0. 0.64,60.0,14,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Meowth,0.24 0.2 1. 0. 0. 0. 0. 1.64,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Meowth,0.24 0.2 1. 0. 0. 0. 0. 1.64,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Meowth,0.24 0.2 1. 0. 0. 0. 0. 1.64,33.0,14,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Meowth,0.38,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Meowth,0.38,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Meowth,0.38,20.0,11,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Meowth,0.639999999999999,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Meowth,0.639999999999999,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Meowth,0.639999999999999,60.0,11,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Meowth,1,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Meowth,1,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Meowth,1,20.0,4,4,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook47\\competitive_policy_test_predictions.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv""]",False
Meowth,1,60.0,3,3,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4q_complete_verified_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4q_printed_vs_simulator_availability.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4q_verified_printed_actions.csv""]",False
Meowth,1.0,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Meowth,1.0,3.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Meowth,1.0,33.0,9,9,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Meowth,1.38,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Meowth,1.38,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
