source_file,file_name,rows,columns,authority_score,excluded_generated_source,card_id_column,card_name_column,expansion_column,move_column,damage_column,effect_column,explicit_card_schema,exact_tournament_card_matches,candidate_authoritative_source
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_123.jsonl,NB48_LOSS_123.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_147.jsonl,NB48_LOSS_147.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_111.jsonl,NB48_LOSS_111.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_135.jsonl,NB48_LOSS_135.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_159.jsonl,NB48_LOSS_159.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_74.jsonl,NB48_LOSS_74.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_2.jsonl,NB48_LOSS_2.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_71.jsonl,NB48_LOSS_71.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_83.jsonl,NB48_LOSS_83.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_11.jsonl,NB48_LOSS_11.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_59.jsonl,NB48_LOSS_59.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_254.jsonl,NB48_LOSS_254.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_290.jsonl,NB48_LOSS_290.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_230.jsonl,NB48_LOSS_230.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_266.jsonl,NB48_LOSS_266.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_206.jsonl,NB48_LOSS_206.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_218.jsonl,NB48_LOSS_218.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_242.jsonl,NB48_LOSS_242.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_278.jsonl,NB48_LOSS_278.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_142.jsonl,NB48_LOSS_142.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_178.jsonl,NB48_LOSS_178.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_190.jsonl,NB48_LOSS_190.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_106.jsonl,NB48_LOSS_106.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_118.jsonl,NB48_LOSS_118.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_154.jsonl,NB48_LOSS_154.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_166.jsonl,NB48_LOSS_166.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_130.jsonl,NB48_LOSS_130.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_30.jsonl,NB48_LOSS_30.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_42.jsonl,NB48_LOSS_42.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_6.jsonl,NB48_LOSS_6.jsonl,10,30,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section6_replay_contract.json,section6_replay_contract.json,10,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook45\existing_simulator_api.json,existing_simulator_api.json,10,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section1\environment_and_handoff\section1a_handoff_artifact_inventory.csv,section1a_handoff_artifact_inventory.csv,10,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2a_scenario_opportunity_profile.csv,section2a_scenario_opportunity_profile.csv,10,15,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section7\section7a_artifact_inventory.csv,section7a_artifact_inventory.csv,10,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4q_validation_checks.csv,section4q_validation_checks.csv,10,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4p_validation_checks.csv,section4p_validation_checks.csv,10,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_validation_checks.csv,section4ud_validation_checks.csv,10,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4n_validation_checks.csv,section4n_validation_checks.csv,10,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section5\section5b_categorical_vocabulary.csv,section5b_categorical_vocabulary.csv,10,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_validation_checks.csv,section4r_validation_checks.csv,10,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3a_validation_checks.csv,section3a_validation_checks.csv,10,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2a_validation_checks.csv,section2a_validation_checks.csv,10,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2b_validation_checks.csv,section2b_validation_checks.csv,10,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3b_validation_checks.csv,section3b_validation_checks.csv,10,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_policy_instance_attributes.csv,section4ud_policy_instance_attributes.csv,10,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section1\environment_and_handoff\section1c_variant_profile.csv,section1c_variant_profile.csv,10,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section6\section6a_overall_dashboard.csv,section6a_overall_dashboard.csv,10,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_energy_readiness_by_card_side.csv,section4r_energy_readiness_by_card_side.csv,9,12,-100,True,,,,attack_name,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_adapter_interface_profile.csv,section4ud_adapter_interface_profile.csv,9,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4uc_adapter_method_profile.csv,section4uc_adapter_method_profile.csv,9,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4i_validation_checks.csv,section4i_validation_checks.csv,9,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_validation_checks.csv,section4a_validation_checks.csv,9,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4i_targeted_page_profile.csv,section4i_targeted_page_profile.csv,9,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook48\final_competitive_strength_table.csv,final_competitive_strength_table.csv,9,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section6\section6a_weight_profile.csv,section6a_weight_profile.csv,9,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section5\policy_evaluation\section5a_weight_profile.csv,section5a_weight_profile.csv,9,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6a_test_classification_report.csv,section6a_test_classification_report.csv,9,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6a_validation_classification_report.csv,section6a_validation_classification_report.csv,9,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section4\analysis\section4b_battle_analysis.csv,section4b_battle_analysis.csv,8,32,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section4\section4a_single_pass_battle_results.csv,section4a_single_pass_battle_results.csv,8,27,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook51\section6\section6f_first_full_battle_policy_history.csv,section6f_first_full_battle_policy_history.csv,8,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section5_api_validation_summary.json,section5_api_validation_summary.json,8,6,-100,True,,name,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook46\real_engine_definition_inventory.json,real_engine_definition_inventory.json,8,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section3\section3b_tournament_scenario_validation.csv,section3b_tournament_scenario_validation.csv,8,22,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section3\section3a_tournament_scenario_catalog.csv,section3a_tournament_scenario_catalog.csv,8,18,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4va_validation_checks.csv,section4va_validation_checks.csv,8,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2b_root_cause_factor_strength.csv,section2b_root_cause_factor_strength.csv,8,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4u_preflight_validation_checks.csv,section4u_preflight_validation_checks.csv,8,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4s_validation_checks.csv,section4s_validation_checks.csv,8,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4uc_validation_checks.csv,section4uc_validation_checks.csv,8,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4m_destination_page_profile.csv,section4m_destination_page_profile.csv,8,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook46\competitive_schema.json,competitive_schema.json,8,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section7\section7a_optimization_targets.csv,section7a_optimization_targets.csv,8,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4t_validation_checks.csv,section4t_validation_checks.csv,8,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4m_destination_assignment_profile.csv,section4m_destination_assignment_profile.csv,8,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2a_overall_opportunity_profile.csv,section2a_overall_opportunity_profile.csv,8,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook39\dataset_statistics.csv,dataset_statistics.csv,8,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook36\production_readiness.csv,production_readiness.csv,8,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook39\production_readiness.csv,production_readiness.csv,8,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_availability_by_card_and_side.csv,section4r_availability_by_card_and_side.csv,7,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4i_card_id_pdf_source_capability.csv,section4i_card_id_pdf_source_capability.csv,7,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section8\final_validation\section8d_handoff_manifest.json,section8d_handoff_manifest.json,7,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section8\section8a_search_binding.json,section8a_search_binding.json,7,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section4\section4a_candidate_dataset_inventory.csv,section4a_candidate_dataset_inventory.csv,7,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section5_entry_point_inventory.csv,section5_entry_point_inventory.csv,7,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section6\section6b_artifact_inventory.csv,section6b_artifact_inventory.csv,7,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook29\state_frequency.csv,state_frequency.csv,7,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section5_module_inventory.csv,section5_module_inventory.csv,7,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4j_validation_checks.csv,section4j_validation_checks.csv,7,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section1\section1a_directory_status.csv,section1a_directory_status.csv,7,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3b_benchmark_action_library.csv,section3b_benchmark_action_library.csv,7,6,-100,True,,,,move_name,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4h_validation_checks.csv,section4h_validation_checks.csv,7,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4k_validation_checks.csv,section4k_validation_checks.csv,7,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4m_validation_checks.csv,section4m_validation_checks.csv,7,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4d_validation_checks.csv,section4d_validation_checks.csv,7,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4l_validation_checks.csv,section4l_validation_checks.csv,7,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section6\section6a_confidence_metrics.csv,section6a_confidence_metrics.csv,7,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\models\notebook50\model_metadata.json,model_metadata.json,6,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\models\notebook53\legality_aware_random_forest_metadata.json,legality_aware_random_forest_metadata.json,6,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2b_root_cause_by_legal_move_set.csv,section2b_root_cause_by_legal_move_set.csv,6,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook45\exact_integration_definitions.json,exact_integration_definitions.json,6,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section4_targeted_curriculum_summary.json,section4_targeted_curriculum_summary.json,6,22,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section4b_final_curriculum_summary.json,section4b_final_curriculum_summary.json,6,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\section7a_simulator_binding_repair.json,section7a_simulator_binding_repair.json,6,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section4b_final_curriculum_plan.csv,section4b_final_curriculum_plan.csv,6,23,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section4_targeted_curriculum_plan.csv,section4_targeted_curriculum_plan.csv,6,22,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2b_root_cause_summary.json,section2b_root_cause_summary.json,6,17,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook48\competitive_policy_side_bias.csv,competitive_policy_side_bias.csv,6,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2a_selected_action_profile.csv,section2a_selected_action_profile.csv,6,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4uc_constructor_parameters.csv,section4uc_constructor_parameters.csv,6,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section2\dataset_splits\section2b_target_profile.csv,section2b_target_profile.csv,6,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section4\section4b_legality_aware_target_distribution.csv,section4b_legality_aware_target_distribution.csv,6,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_availability_by_condition.csv,section4r_availability_by_condition.csv,6,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section3_priority_loss_groups.csv,section3_priority_loss_groups.csv,6,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section6_hard_example_summary.csv,section6_hard_example_summary.csv,6,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section6_reproducibility_fields.csv,section6_reproducibility_fields.csv,6,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section2\dataset_splits\section2a_split_side_profile.csv,section2a_split_side_profile.csv,6,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook31\opponent_library.csv,opponent_library.csv,6,9,-100,True,,name,,,,description,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook31\opponent_behavior_comparison.csv,opponent_behavior_comparison.csv,6,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook38\replay_adapter_integration.csv,replay_adapter_integration.csv,6,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2a_prediction_transition_matrix.csv,section2a_prediction_transition_matrix.csv,6,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section6\section6a_action_distribution.csv,section6a_action_distribution.csv,6,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook36\training_pipeline_architecture.csv,training_pipeline_architecture.csv,6,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section3_side_by_baseline_performance.csv,section3_side_by_baseline_performance.csv,6,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3a_legal_action_availability.csv,section3a_legal_action_availability.csv,6,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4c_validation_checks.csv,section4c_validation_checks.csv,6,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4va_legal_action_support_objects.csv,section4va_legal_action_support_objects.csv,6,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6a_test_confusion_matrix.csv,section6a_test_confusion_matrix.csv,6,7,-100,True,,,,,,,False,0,False
