variant_id,status,attempts,last_error,search_depth,completed_at
NB48_LOSS_247__player_under_pressure__90c788662fa1,COMPLETED,2,,4,2026-07-30T22:02:35.228139
NB48_LOSS_247__opponent_under_pressure__24d7c310c76c,COMPLETED,2,,4,2026-07-30T22:02:35.237036
NB48_LOSS_247__late_game_prize_pressure__d74a825a1e36,COMPLETED,2,,4,2026-07-30T22:02:35.246441
NB48_LOSS_247__critical_hp_decision__766c0ed69697,COMPLETED,2,,4,2026-07-30T22:02:35.254493
NB48_LOSS_247__counterfactual_side_early__4b915583ddc0,COMPLETED,2,,4,2026-07-30T22:02:35.262594
NB48_LOSS_247__counterfactual_side_late__475e384e1ed7,COMPLETED,2,,4,2026-07-30T22:02:35.270611
NB48_LOSS_259__opening_zero_energy__2ab2e3052f68,COMPLETED,2,,4,2026-07-30T22:02:35.278758
NB48_LOSS_259__opening_one_energy__c86c4b11bda0,COMPLETED,2,,4,2026-07-30T22:02:35.287233
NB48_LOSS_259__early_pressure__27ba3d9fbaab,COMPLETED,2,,4,2026-07-30T22:02:35.295466
NB48_LOSS_259__balanced_midgame__ac7b9a493e42,COMPLETED,2,,4,2026-07-30T22:02:35.304050
NB48_LOSS_259__player_under_pressure__1c2d0c9b93a9,COMPLETED,2,,4,2026-07-30T22:02:35.312607
NB48_LOSS_259__opponent_under_pressure__e48318077e32,COMPLETED,2,,4,2026-07-30T22:02:35.321808
NB48_LOSS_259__late_game_prize_pressure__4140a1afef70,COMPLETED,2,,4,2026-07-30T22:02:35.330800
NB48_LOSS_259__critical_hp_decision__582a31adea1a,COMPLETED,2,,4,2026-07-30T22:02:35.338833
NB48_LOSS_259__counterfactual_side_early__d65f68c4a24c,COMPLETED,2,,4,2026-07-30T22:02:35.346903
NB48_LOSS_259__counterfactual_side_late__a215361ab085,COMPLETED,2,,4,2026-07-30T22:02:35.355775
NB48_LOSS_271__opening_zero_energy__6a88b6124d70,COMPLETED,2,,4,2026-07-30T22:02:35.369548
NB48_LOSS_271__opening_one_energy__8efe2841dd90,COMPLETED,2,,4,2026-07-30T22:02:35.378509
NB48_LOSS_271__early_pressure__c52fe5d4a668,COMPLETED,2,,4,2026-07-30T22:02:35.388141
NB48_LOSS_271__balanced_midgame__ca6abdd11d60,COMPLETED,2,,4,2026-07-30T22:02:35.397910
NB48_LOSS_271__player_under_pressure__86ff5c94b63f,COMPLETED,2,,4,2026-07-30T22:02:35.406132
NB48_LOSS_271__opponent_under_pressure__8e617f1a3679,COMPLETED,2,,4,2026-07-30T22:02:35.415799
NB48_LOSS_271__late_game_prize_pressure__f09f1556ffc7,COMPLETED,2,,4,2026-07-30T22:02:35.425071
NB48_LOSS_271__critical_hp_decision__337e5df4f645,COMPLETED,2,,4,2026-07-30T22:02:35.433841
NB48_LOSS_271__counterfactual_side_early__1ca0d3b344fc,COMPLETED,2,,4,2026-07-30T22:02:35.443893
NB48_LOSS_271__counterfactual_side_late__3b54ae0efdfa,COMPLETED,2,,4,2026-07-30T22:02:35.452534
NB48_LOSS_283__opening_zero_energy__0703386088cf,COMPLETED,2,,4,2026-07-30T22:02:35.461518
NB48_LOSS_283__opening_one_energy__152a2deae183,COMPLETED,2,,4,2026-07-30T22:02:35.469813
NB48_LOSS_283__early_pressure__95b364be3010,COMPLETED,2,,4,2026-07-30T22:02:35.478659
NB48_LOSS_283__balanced_midgame__bf00372637e4,COMPLETED,2,,4,2026-07-30T22:02:35.487105
NB48_LOSS_283__player_under_pressure__1914a4090d57,COMPLETED,2,,4,2026-07-30T22:02:35.495738
NB48_LOSS_283__opponent_under_pressure__80cf81e76743,COMPLETED,2,,4,2026-07-30T22:02:35.504660
NB48_LOSS_283__late_game_prize_pressure__2ed131874fad,COMPLETED,2,,4,2026-07-30T22:02:35.514149
NB48_LOSS_283__critical_hp_decision__551ac7a91feb,COMPLETED,2,,4,2026-07-30T22:02:35.522577
NB48_LOSS_283__counterfactual_side_early__cf42ef34e46d,COMPLETED,2,,4,2026-07-30T22:02:35.530777
NB48_LOSS_283__counterfactual_side_late__945949938433,COMPLETED,2,,4,2026-07-30T22:02:35.539689
NB48_LOSS_295__opening_zero_energy__15b441fa86e2,COMPLETED,2,,4,2026-07-30T22:02:35.548605
NB48_LOSS_295__opening_one_energy__8623f2a0c046,COMPLETED,2,,4,2026-07-30T22:02:35.557139
NB48_LOSS_295__early_pressure__debd251ccd31,COMPLETED,2,,4,2026-07-30T22:02:35.565317
NB48_LOSS_295__balanced_midgame__338700cdb6c0,COMPLETED,2,,4,2026-07-30T22:02:35.574029
NB48_LOSS_295__player_under_pressure__4a1bf3a6b522,COMPLETED,2,,4,2026-07-30T22:02:35.582569
NB48_LOSS_295__opponent_under_pressure__840f53053a3b,COMPLETED,2,,4,2026-07-30T22:02:35.596831
NB48_LOSS_295__late_game_prize_pressure__0ad467c915c1,COMPLETED,2,,4,2026-07-30T22:02:35.705220
NB48_LOSS_295__critical_hp_decision__e578753f887e,COMPLETED,2,,4,2026-07-30T22:02:35.713955
NB48_LOSS_295__counterfactual_side_early__465607206fae,COMPLETED,2,,4,2026-07-30T22:02:35.722325
NB48_LOSS_295__counterfactual_side_late__aeea0eba2884,COMPLETED,2,,4,2026-07-30T22:02:35.730755
NB48_LOSS_4__opening_zero_energy__254ac6d8ac17,COMPLETED,2,,4,2026-07-30T22:02:35.738775
NB48_LOSS_4__opening_one_energy__713c98ff198a,COMPLETED,2,,4,2026-07-30T22:02:35.747406
NB48_LOSS_4__early_pressure__4e188cacbd13,COMPLETED,2,,4,2026-07-30T22:02:35.755613
NB48_LOSS_4__balanced_midgame__444acef65351,COMPLETED,2,,4,2026-07-30T22:02:35.764398
NB48_LOSS_4__player_under_pressure__eb13568e8ec1,COMPLETED,2,,4,2026-07-30T22:02:35.773274
NB48_LOSS_4__opponent_under_pressure__0e5abab3b1f7,COMPLETED,2,,4,2026-07-30T22:02:35.782281
NB48_LOSS_4__late_game_prize_pressure__8fe9ea24c639,COMPLETED,2,,4,2026-07-30T22:02:35.791324
NB48_LOSS_4__critical_hp_decision__c4c6752228a0,COMPLETED,2,,4,2026-07-30T22:02:35.799848
NB48_LOSS_4__counterfactual_side_early__c60dd6cbc261,COMPLETED,2,,4,2026-07-30T22:02:35.808311
NB48_LOSS_4__counterfactual_side_late__00ff199ccd2a,COMPLETED,2,,4,2026-07-30T22:02:35.817784
NB48_LOSS_40__opening_zero_energy__fb847a054f2f,COMPLETED,2,,4,2026-07-30T22:02:35.826654
NB48_LOSS_40__opening_one_energy__f291b615149b,COMPLETED,2,,4,2026-07-30T22:02:35.835274
NB48_LOSS_40__early_pressure__88e09d54b635,COMPLETED,2,,4,2026-07-30T22:02:35.843978
NB48_LOSS_40__balanced_midgame__c9503cdcfd1c,COMPLETED,2,,4,2026-07-30T22:02:35.853440
NB48_LOSS_40__player_under_pressure__4075aae4fa0b,COMPLETED,2,,4,2026-07-30T22:02:35.863373
NB48_LOSS_40__opponent_under_pressure__f5262b892902,COMPLETED,2,,4,2026-07-30T22:02:35.871784
NB48_LOSS_40__late_game_prize_pressure__9a49596ed9fd,COMPLETED,2,,4,2026-07-30T22:02:35.881084
NB48_LOSS_40__critical_hp_decision__c425bbbb25d6,COMPLETED,2,,4,2026-07-30T22:02:35.890235
NB48_LOSS_40__counterfactual_side_early__833e0d156436,COMPLETED,2,,4,2026-07-30T22:02:35.898621
NB48_LOSS_40__counterfactual_side_late__dc47f1996e2a,COMPLETED,2,,4,2026-07-30T22:02:35.908461
NB48_LOSS_52__opening_zero_energy__78045dddd2fc,COMPLETED,2,,4,2026-07-30T22:02:35.921860
NB48_LOSS_52__opening_one_energy__7cbd2b14178d,COMPLETED,2,,4,2026-07-30T22:02:35.930630
NB48_LOSS_52__early_pressure__02d87611f66b,COMPLETED,2,,4,2026-07-30T22:02:35.938787
NB48_LOSS_52__balanced_midgame__e981cb4fd346,COMPLETED,2,,4,2026-07-30T22:02:35.947153
NB48_LOSS_52__player_under_pressure__011b73dcc968,COMPLETED,2,,4,2026-07-30T22:02:35.956122
NB48_LOSS_52__opponent_under_pressure__219bbad71f62,COMPLETED,2,,4,2026-07-30T22:02:35.964585
NB48_LOSS_52__late_game_prize_pressure__b974ab8aaea6,COMPLETED,2,,4,2026-07-30T22:02:35.973724
NB48_LOSS_52__critical_hp_decision__204a7603a6de,COMPLETED,2,,4,2026-07-30T22:02:35.982273
NB48_LOSS_52__counterfactual_side_early__7eb6f8a9569d,COMPLETED,2,,4,2026-07-30T22:02:35.990222
NB48_LOSS_52__counterfactual_side_late__0e8ba02ea0c2,COMPLETED,2,,4,2026-07-30T22:02:35.998914
NB48_LOSS_76__opening_zero_energy__b53a383690f9,COMPLETED,2,,4,2026-07-30T22:02:36.007997
NB48_LOSS_76__opening_one_energy__b08da9536e52,COMPLETED,2,,4,2026-07-30T22:02:36.016718
NB48_LOSS_76__early_pressure__61d5cb32fa0a,COMPLETED,2,,4,2026-07-30T22:02:36.025167
NB48_LOSS_76__balanced_midgame__db60e8ab8f17,COMPLETED,2,,4,2026-07-30T22:02:36.034870
NB48_LOSS_76__player_under_pressure__90ce6ae14b5f,COMPLETED,2,,4,2026-07-30T22:02:36.043809
NB48_LOSS_76__opponent_under_pressure__5bb7831f5b53,COMPLETED,2,,4,2026-07-30T22:02:36.052058
NB48_LOSS_76__late_game_prize_pressure__83fc0f0538c4,COMPLETED,2,,4,2026-07-30T22:02:36.060882
NB48_LOSS_76__critical_hp_decision__d92ee104753a,COMPLETED,2,,4,2026-07-30T22:02:36.069631
NB48_LOSS_76__counterfactual_side_early__1c18677baef1,COMPLETED,2,,4,2026-07-30T22:02:36.077684
NB48_LOSS_76__counterfactual_side_late__a95f017b87b2,COMPLETED,2,,4,2026-07-30T22:02:36.086312
NB48_LOSS_88__opening_zero_energy__babe09e0f4f6,COMPLETED,2,,4,2026-07-30T22:02:36.094518
NB48_LOSS_88__opening_one_energy__587766b7f05c,COMPLETED,2,,4,2026-07-30T22:02:36.102516
NB48_LOSS_88__early_pressure__76098742e593,COMPLETED,2,,4,2026-07-30T22:02:36.110622
NB48_LOSS_88__balanced_midgame__e44510bdc3f3,COMPLETED,2,,4,2026-07-30T22:02:36.118532
NB48_LOSS_88__player_under_pressure__03153d1e7b4f,COMPLETED,2,,4,2026-07-30T22:02:36.127610
NB48_LOSS_88__opponent_under_pressure__0149f3a19372,COMPLETED,2,,4,2026-07-30T22:02:36.141480
NB48_LOSS_88__late_game_prize_pressure__d77cc056dc02,COMPLETED,2,,4,2026-07-30T22:02:36.150618
NB48_LOSS_88__critical_hp_decision__4253ed5d3c2d,COMPLETED,2,,4,2026-07-30T22:02:36.160807
NB48_LOSS_88__counterfactual_side_early__78e038ef12bc,COMPLETED,2,,4,2026-07-30T22:02:36.170879
NB48_LOSS_88__counterfactual_side_late__1932c45d5808,COMPLETED,2,,4,2026-07-30T22:02:36.181000
NB48_LOSS_100__opening_zero_energy__b58d44ff9e61,COMPLETED,2,,4,2026-07-30T22:02:36.189563
NB48_LOSS_100__opening_one_energy__81b9ec81efaf,COMPLETED,2,,4,2026-07-30T22:02:36.197936
NB48_LOSS_100__early_pressure__8c1b242f8680,COMPLETED,2,,4,2026-07-30T22:02:36.206169
NB48_LOSS_100__balanced_midgame__0c626439fa7f,COMPLETED,2,,4,2026-07-30T22:02:36.214118
NB48_LOSS_100__player_under_pressure__f72484445514,COMPLETED,2,,4,2026-07-30T22:02:36.222857
NB48_LOSS_100__opponent_under_pressure__f6e08b2aa33c,COMPLETED,2,,4,2026-07-30T22:02:36.230985
NB48_LOSS_100__late_game_prize_pressure__d08cd4ca36ff,COMPLETED,2,,4,2026-07-30T22:02:36.240433
NB48_LOSS_100__critical_hp_decision__c2d904baa03c,COMPLETED,2,,4,2026-07-30T22:02:36.250404
NB48_LOSS_100__counterfactual_side_early__7ee4dedc8409,COMPLETED,2,,4,2026-07-30T22:02:36.258827
NB48_LOSS_100__counterfactual_side_late__6952d56b432b,COMPLETED,2,,4,2026-07-30T22:02:36.267891
NB48_LOSS_2__opening_zero_energy__72b4c0a3c175,COMPLETED,2,,4,2026-07-30T22:02:36.275922
NB48_LOSS_2__opening_one_energy__078291688869,COMPLETED,2,,4,2026-07-30T22:02:36.284242
NB48_LOSS_2__early_pressure__a3b1d7de5bdb,COMPLETED,2,,4,2026-07-30T22:02:36.292586
NB48_LOSS_2__balanced_midgame__f8eac8a1a5c6,COMPLETED,2,,4,2026-07-30T22:02:36.300855
NB48_LOSS_2__player_under_pressure__6fbe8e3c256b,COMPLETED,2,,4,2026-07-30T22:02:36.310013
NB48_LOSS_2__opponent_under_pressure__489c31dd56b1,COMPLETED,2,,4,2026-07-30T22:02:36.318707
NB48_LOSS_2__late_game_prize_pressure__c8a2749f629a,COMPLETED,2,,4,2026-07-30T22:02:36.327899
NB48_LOSS_2__critical_hp_decision__28660a896741,COMPLETED,2,,4,2026-07-30T22:02:36.336229
NB48_LOSS_2__counterfactual_side_early__2b2e318bd901,COMPLETED,2,,4,2026-07-30T22:02:36.344391
NB48_LOSS_2__counterfactual_side_late__378e9a727c3c,COMPLETED,2,,4,2026-07-30T22:02:36.352896
NB48_LOSS_6__opening_zero_energy__07171ace049a,COMPLETED,2,,4,2026-07-30T22:02:36.369154
NB48_LOSS_6__opening_one_energy__bcaeb3f44f22,COMPLETED,2,,4,2026-07-30T22:02:36.379948
NB48_LOSS_6__early_pressure__a521e496f0c2,COMPLETED,2,,4,2026-07-30T22:02:36.391611
NB48_LOSS_6__balanced_midgame__42ea6f00436b,COMPLETED,2,,4,2026-07-30T22:02:36.402466
NB48_LOSS_6__player_under_pressure__7aba76b10ff3,COMPLETED,2,,4,2026-07-30T22:02:36.413417
NB48_LOSS_6__opponent_under_pressure__7b32e0d751d7,COMPLETED,2,,4,2026-07-30T22:02:36.423626
NB48_LOSS_6__late_game_prize_pressure__45baf4a633e4,COMPLETED,2,,4,2026-07-30T22:02:36.433408
NB48_LOSS_6__critical_hp_decision__53c53f7508bf,COMPLETED,2,,4,2026-07-30T22:02:36.443721
NB48_LOSS_6__counterfactual_side_early__c1a291514c79,COMPLETED,2,,4,2026-07-30T22:02:36.453799
NB48_LOSS_6__counterfactual_side_late__bd108477450a,COMPLETED,2,,4,2026-07-30T22:02:36.463416
NB48_LOSS_10__opening_zero_energy__73ce727eea86,COMPLETED,2,,4,2026-07-30T22:02:36.471641
NB48_LOSS_10__opening_one_energy__1ebb255cddbe,COMPLETED,2,,4,2026-07-30T22:02:36.479720
NB48_LOSS_10__early_pressure__86616f3937c2,COMPLETED,2,,4,2026-07-30T22:02:36.488834
NB48_LOSS_10__balanced_midgame__b38b454597c7,COMPLETED,2,,4,2026-07-30T22:02:36.497190
NB48_LOSS_10__player_under_pressure__68266a0c05f9,COMPLETED,2,,4,2026-07-30T22:02:36.506584
NB48_LOSS_10__opponent_under_pressure__7f432504dc1c,COMPLETED,2,,4,2026-07-30T22:02:36.515225
NB48_LOSS_10__late_game_prize_pressure__7a59d0987687,COMPLETED,2,,4,2026-07-30T22:02:36.524198
NB48_LOSS_10__critical_hp_decision__437af3f25399,COMPLETED,2,,4,2026-07-30T22:02:36.533089
NB48_LOSS_10__counterfactual_side_early__d862febbde1a,COMPLETED,2,,4,2026-07-30T22:02:36.541817
NB48_LOSS_10__counterfactual_side_late__8c8e50dd4698,COMPLETED,2,,4,2026-07-30T22:02:36.550439
NB48_LOSS_22__opening_zero_energy__8a391fecc09b,COMPLETED,2,,4,2026-07-30T22:02:36.558665
NB48_LOSS_22__opening_one_energy__146b8a4eb306,COMPLETED,2,,4,2026-07-30T22:02:36.566913
NB48_LOSS_22__early_pressure__0ad109a4e108,COMPLETED,2,,4,2026-07-30T22:02:36.575120
NB48_LOSS_22__balanced_midgame__a74c3311f49f,COMPLETED,2,,4,2026-07-30T22:02:36.584110
NB48_LOSS_22__player_under_pressure__1de967ea3824,COMPLETED,2,,4,2026-07-30T22:02:36.594432
NB48_LOSS_22__opponent_under_pressure__cacdf2caa3b7,COMPLETED,2,,4,2026-07-30T22:02:36.607549
NB48_LOSS_22__late_game_prize_pressure__29e19e559ad8,COMPLETED,2,,4,2026-07-30T22:02:36.617822
NB48_LOSS_22__critical_hp_decision__081a6a309f5e,COMPLETED,2,,4,2026-07-30T22:02:36.628062
NB48_LOSS_22__counterfactual_side_early__327bea89ba04,COMPLETED,2,,4,2026-07-30T22:02:36.636199
NB48_LOSS_22__counterfactual_side_late__0d12cd3aea69,COMPLETED,2,,4,2026-07-30T22:02:36.645491
NB48_LOSS_30__opening_zero_energy__0fef293f99c6,COMPLETED,2,,4,2026-07-30T22:02:36.655515
NB48_LOSS_30__opening_one_energy__6d230ee04153,COMPLETED,2,,4,2026-07-30T22:02:36.665349
NB48_LOSS_30__early_pressure__afc4aac6e956,COMPLETED,2,,4,2026-07-30T22:02:36.675063
NB48_LOSS_30__balanced_midgame__333e794fe71e,COMPLETED,2,,4,2026-07-30T22:02:36.684907
NB48_LOSS_30__player_under_pressure__5fefe7a4eab0,COMPLETED,2,,4,2026-07-30T22:02:36.695731
NB48_LOSS_30__opponent_under_pressure__9a87311c0162,COMPLETED,2,,4,2026-07-30T22:02:36.705401
NB48_LOSS_30__late_game_prize_pressure__8fcf58242482,COMPLETED,2,,4,2026-07-30T22:02:36.715730
NB48_LOSS_30__critical_hp_decision__ff11664b84e7,COMPLETED,2,,4,2026-07-30T22:02:36.726488
NB48_LOSS_30__counterfactual_side_early__fac75bdcece2,COMPLETED,2,,4,2026-07-30T22:02:36.736383
NB48_LOSS_30__counterfactual_side_late__eda0e45e09f8,COMPLETED,2,,4,2026-07-30T22:02:36.745855
NB48_LOSS_34__opening_zero_energy__eccab056d5ee,COMPLETED,2,,4,2026-07-30T22:02:36.753935
NB48_LOSS_34__opening_one_energy__f1576ea9f70c,COMPLETED,2,,4,2026-07-30T22:02:36.762071
NB48_LOSS_34__early_pressure__5b465c4ebfab,COMPLETED,2,,4,2026-07-30T22:02:36.770208
NB48_LOSS_34__balanced_midgame__3c59b8c1de5f,COMPLETED,2,,4,2026-07-30T22:02:36.778203
NB48_LOSS_34__player_under_pressure__03f5b454f393,COMPLETED,2,,4,2026-07-30T22:02:36.786818
NB48_LOSS_34__opponent_under_pressure__2f103dfa2dcc,COMPLETED,2,,4,2026-07-30T22:02:36.794822
NB48_LOSS_34__late_game_prize_pressure__952465810b7b,COMPLETED,2,,4,2026-07-30T22:02:36.803955
NB48_LOSS_34__critical_hp_decision__62f216eca903,COMPLETED,2,,4,2026-07-30T22:02:36.813643
NB48_LOSS_34__counterfactual_side_early__c2dd995fe728,COMPLETED,2,,4,2026-07-30T22:02:36.822051
NB48_LOSS_34__counterfactual_side_late__56a4ceb81236,COMPLETED,2,,4,2026-07-30T22:02:36.831776
NB48_LOSS_42__opening_zero_energy__e6be5f35413f,COMPLETED,2,,4,2026-07-30T22:02:36.848180
NB48_LOSS_42__opening_one_energy__bf3d4dd49168,COMPLETED,2,,4,2026-07-30T22:02:36.860569
NB48_LOSS_42__early_pressure__ebdce48c8408,COMPLETED,2,,4,2026-07-30T22:02:36.870715
NB48_LOSS_42__balanced_midgame__c6d25e2a56b4,COMPLETED,2,,4,2026-07-30T22:02:36.880793
NB48_LOSS_42__player_under_pressure__a6e40e568d5b,COMPLETED,2,,4,2026-07-30T22:02:36.891926
NB48_LOSS_42__opponent_under_pressure__65147d5fa54f,COMPLETED,2,,4,2026-07-30T22:02:36.901340
NB48_LOSS_42__late_game_prize_pressure__297887355ec6,COMPLETED,2,,4,2026-07-30T22:02:36.911998
NB48_LOSS_42__critical_hp_decision__f6723301b544,COMPLETED,2,,4,2026-07-30T22:02:36.924486
NB48_LOSS_42__counterfactual_side_early__d8accf42ea1c,COMPLETED,2,,4,2026-07-30T22:02:36.934783
NB48_LOSS_42__counterfactual_side_late__ebde40a6d729,COMPLETED,2,,4,2026-07-30T22:02:36.945358
NB48_LOSS_74__opening_zero_energy__61ab181ce368,COMPLETED,2,,4,2026-07-30T22:02:36.954457
NB48_LOSS_74__opening_one_energy__1c24bf3eff7b,COMPLETED,2,,4,2026-07-30T22:02:36.964003
NB48_LOSS_74__early_pressure__2631bacb12c0,COMPLETED,2,,4,2026-07-30T22:02:36.973129
NB48_LOSS_74__balanced_midgame__d91decb00219,COMPLETED,2,,4,2026-07-30T22:02:36.982243
NB48_LOSS_74__player_under_pressure__1658e6c33626,COMPLETED,2,,4,2026-07-30T22:02:36.991446
NB48_LOSS_74__opponent_under_pressure__88af114c1465,COMPLETED,2,,4,2026-07-30T22:02:36.999754
NB48_LOSS_74__late_game_prize_pressure__2f0643309d62,COMPLETED,2,,4,2026-07-30T22:02:37.008766
NB48_LOSS_74__critical_hp_decision__498572d1c5b9,COMPLETED,2,,4,2026-07-30T22:02:37.017456
NB48_LOSS_74__counterfactual_side_early__8e3a3346d0e4,COMPLETED,2,,4,2026-07-30T22:02:37.025575
NB48_LOSS_74__counterfactual_side_late__0521df11bfe7,COMPLETED,2,,4,2026-07-30T22:02:37.033739
NB48_LOSS_82__opening_zero_energy__cdd440559ebc,COMPLETED,2,,4,2026-07-30T22:02:37.042245
NB48_LOSS_82__opening_one_energy__84a4a000868d,COMPLETED,2,,4,2026-07-30T22:02:37.051254
NB48_LOSS_82__early_pressure__488b9b62463d,COMPLETED,2,,4,2026-07-30T22:02:37.060869
NB48_LOSS_82__balanced_midgame__f38b641ffa95,COMPLETED,2,,4,2026-07-30T22:02:37.070141
NB48_LOSS_82__player_under_pressure__7f5a9e779e0c,COMPLETED,2,,4,2026-07-30T22:02:37.080437
NB48_LOSS_82__opponent_under_pressure__5910fef44c0b,COMPLETED,2,,4,2026-07-30T22:02:37.096265
NB48_LOSS_82__late_game_prize_pressure__4a05dfafb614,COMPLETED,2,,4,2026-07-30T22:02:37.105385
NB48_LOSS_82__critical_hp_decision__2c4bac46ffc5,COMPLETED,2,,4,2026-07-30T22:02:37.114412
NB48_LOSS_82__counterfactual_side_early__b4211f2894d0,COMPLETED,2,,4,2026-07-30T22:02:37.122598
NB48_LOSS_82__counterfactual_side_late__09ca96c96bdf,COMPLETED,2,,4,2026-07-30T22:02:37.131428
NB48_LOSS_94__opening_zero_energy__e2d65fbaa3e5,COMPLETED,2,,4,2026-07-30T22:02:37.139399
NB48_LOSS_94__opening_one_energy__8bbf8d238857,COMPLETED,2,,4,2026-07-30T22:02:37.147756
NB48_LOSS_94__early_pressure__6befacc2a0e1,COMPLETED,2,,4,2026-07-30T22:02:37.156535
NB48_LOSS_94__balanced_midgame__9a80d0e76473,COMPLETED,2,,4,2026-07-30T22:02:37.166151
NB48_LOSS_94__player_under_pressure__ac031c768e5e,COMPLETED,2,,4,2026-07-30T22:02:37.175437
NB48_LOSS_94__opponent_under_pressure__56e8faf5d04a,COMPLETED,2,,4,2026-07-30T22:02:37.184002
NB48_LOSS_94__late_game_prize_pressure__0f7b6083fb78,COMPLETED,2,,4,2026-07-30T22:02:37.193659
NB48_LOSS_94__critical_hp_decision__fa8c6dd0f2b5,COMPLETED,2,,4,2026-07-30T22:02:37.203509
NB48_LOSS_94__counterfactual_side_early__edf05900e0bb,COMPLETED,2,,4,2026-07-30T22:02:37.211863
NB48_LOSS_94__counterfactual_side_late__5e37075b6f9f,COMPLETED,2,,4,2026-07-30T22:02:37.220681
NB48_LOSS_111__opening_zero_energy__8f82b4c89f9a,COMPLETED,2,,4,2026-07-30T22:02:37.228880
NB48_LOSS_111__opening_one_energy__025fa7c4c42c,COMPLETED,2,,4,2026-07-30T22:02:37.236953
NB48_LOSS_111__early_pressure__2fe5dea8ba70,COMPLETED,2,,4,2026-07-30T22:02:37.245295
NB48_LOSS_111__balanced_midgame__b9dc3fdd8e4f,COMPLETED,2,,4,2026-07-30T22:02:37.253276
NB48_LOSS_111__player_under_pressure__dd56cfe90e86,COMPLETED,2,,4,2026-07-30T22:02:37.262719
NB48_LOSS_111__opponent_under_pressure__77d5c6db3b9e,COMPLETED,2,,4,2026-07-30T22:02:37.271379
NB48_LOSS_111__late_game_prize_pressure__94b3ebdaf387,COMPLETED,2,,4,2026-07-30T22:02:37.280414
NB48_LOSS_111__critical_hp_decision__585d1c42f2c2,COMPLETED,2,,4,2026-07-30T22:02:37.288486
NB48_LOSS_111__counterfactual_side_early__1fd4df67b05f,COMPLETED,2,,4,2026-07-30T22:02:37.296947
NB48_LOSS_111__counterfactual_side_late__da2a7c89c6c9,COMPLETED,2,,4,2026-07-30T22:02:37.306707
NB48_LOSS_123__opening_zero_energy__a453bbb61252,COMPLETED,2,,4,2026-07-30T22:02:37.321115
NB48_LOSS_123__opening_one_energy__262309e2238f,COMPLETED,2,,4,2026-07-30T22:02:37.330466
NB48_LOSS_123__early_pressure__0dfc0444848d,COMPLETED,2,,4,2026-07-30T22:02:37.339913
NB48_LOSS_123__balanced_midgame__f7d8c4bbf670,COMPLETED,2,,4,2026-07-30T22:02:37.349006
NB48_LOSS_123__player_under_pressure__3a069279e8c7,COMPLETED,2,,4,2026-07-30T22:02:37.357661
NB48_LOSS_123__opponent_under_pressure__134ac2cf4c2a,COMPLETED,2,,4,2026-07-30T22:02:37.366572
NB48_LOSS_123__late_game_prize_pressure__ede7934d7c41,COMPLETED,2,,4,2026-07-30T22:02:37.375753
NB48_LOSS_123__critical_hp_decision__41a31f717375,COMPLETED,2,,4,2026-07-30T22:02:37.383910
NB48_LOSS_123__counterfactual_side_early__7d826a236356,COMPLETED,2,,4,2026-07-30T22:02:37.392383
NB48_LOSS_123__counterfactual_side_late__45667389c9ee,COMPLETED,2,,4,2026-07-30T22:02:37.400708
NB48_LOSS_135__opening_zero_energy__f5742c38662c,COMPLETED,2,,4,2026-07-30T22:02:37.408965
NB48_LOSS_135__opening_one_energy__fd1b26dc8fa2,COMPLETED,2,,4,2026-07-30T22:02:37.416988
NB48_LOSS_135__early_pressure__e51ae4e71549,COMPLETED,2,,4,2026-07-30T22:02:37.425211
NB48_LOSS_135__balanced_midgame__41f0acad301a,COMPLETED,2,,4,2026-07-30T22:02:37.433508
NB48_LOSS_135__player_under_pressure__3efd11199c11,COMPLETED,2,,4,2026-07-30T22:02:37.441816
NB48_LOSS_135__opponent_under_pressure__45f8d3e5bed5,COMPLETED,2,,4,2026-07-30T22:02:37.450891
NB48_LOSS_135__late_game_prize_pressure__c271ebc35993,COMPLETED,2,,4,2026-07-30T22:02:37.460422
NB48_LOSS_135__critical_hp_decision__e9f635fc63c3,COMPLETED,2,,4,2026-07-30T22:02:37.469389
NB48_LOSS_135__counterfactual_side_early__59d2fd0c57d3,COMPLETED,2,,4,2026-07-30T22:02:37.477389
NB48_LOSS_135__counterfactual_side_late__a258fab3705a,COMPLETED,2,,4,2026-07-30T22:02:37.485870
NB48_LOSS_147__opening_zero_energy__998a605fa3c3,COMPLETED,2,,4,2026-07-30T22:02:37.494268
NB48_LOSS_147__opening_one_energy__c0cbf00ecf2c,COMPLETED,2,,4,2026-07-30T22:02:37.502458
NB48_LOSS_147__early_pressure__d3d6aeba1281,COMPLETED,2,,4,2026-07-30T22:02:37.510812
NB48_LOSS_147__balanced_midgame__228f1d11acd7,COMPLETED,2,,4,2026-07-30T22:02:37.518804
NB48_LOSS_147__player_under_pressure__57dacf3f12ff,COMPLETED,2,,4,2026-07-30T22:02:37.527448
NB48_LOSS_147__opponent_under_pressure__85e53a72ca06,COMPLETED,2,,4,2026-07-30T22:02:37.541962
NB48_LOSS_147__late_game_prize_pressure__106e609fdb5a,COMPLETED,2,,4,2026-07-30T22:02:37.552219
NB48_LOSS_147__critical_hp_decision__5bbc1524cd80,COMPLETED,2,,4,2026-07-30T22:02:37.561191
NB48_LOSS_147__counterfactual_side_early__fef6822200b4,COMPLETED,2,,4,2026-07-30T22:02:37.570194
