game_index,turn,actor,pokemon_name,move_name,policy_index,is_training_agent_turn,search_score,search_depth,nodes_searched,player_hp,opponent_hp,next_side,winner,opponent,final_score
747,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Search,140.0
747,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Search,140.0
747,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Search,140.0
748,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Aggressive,170.0
748,2,Opponent,Electrike,Thunder Jolt,1,False,45.0,6,1,170.0,10.0,Player,TrainingAgent,Aggressive,170.0
748,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Aggressive,170.0
749,1,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,70.0,Player,TrainingAgent,Defensive,140.0
749,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Defensive,140.0
749,3,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,140.0,10.0,Player,TrainingAgent,Defensive,140.0
749,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Defensive,140.0
750,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Random,170.0
750,2,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,10.0,Player,TrainingAgent,Random,170.0
750,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Random,170.0
751,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Greedy,140.0
751,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Greedy,140.0
751,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Greedy,140.0
751,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Greedy,140.0
752,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Heuristic,170.0
752,2,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,10.0,Player,TrainingAgent,Heuristic,170.0
752,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Heuristic,170.0
753,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Search,140.0
753,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Search,140.0
753,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Search,140.0
753,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Search,140.0
754,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Aggressive,170.0
754,2,Opponent,Electrike,Thunder Jolt,1,False,45.0,6,1,170.0,10.0,Player,TrainingAgent,Aggressive,170.0
754,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Aggressive,170.0
755,1,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,70.0,Player,TrainingAgent,Defensive,140.0
755,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Defensive,140.0
755,3,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,140.0,10.0,Player,TrainingAgent,Defensive,140.0
755,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Defensive,140.0
756,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Random,170.0
756,2,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,10.0,Player,TrainingAgent,Random,170.0
756,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Random,170.0
757,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Greedy,140.0
757,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Greedy,140.0
757,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Greedy,140.0
757,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Greedy,140.0
758,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Heuristic,170.0
758,2,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,10.0,Player,TrainingAgent,Heuristic,170.0
758,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Heuristic,170.0
759,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Search,140.0
759,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Search,140.0
759,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Search,140.0
759,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Search,140.0
760,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Aggressive,170.0
760,2,Opponent,Electrike,Thunder Jolt,1,False,45.0,6,1,170.0,10.0,Player,TrainingAgent,Aggressive,170.0
760,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Aggressive,170.0
761,1,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,70.0,Player,TrainingAgent,Defensive,140.0
761,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Defensive,140.0
761,3,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,140.0,10.0,Player,TrainingAgent,Defensive,140.0
761,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Defensive,140.0
762,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Random,170.0
762,2,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,10.0,Player,TrainingAgent,Random,170.0
762,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Random,170.0
763,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Greedy,140.0
763,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Greedy,140.0
763,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Greedy,140.0
763,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Greedy,140.0
764,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Heuristic,170.0
764,2,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,10.0,Player,TrainingAgent,Heuristic,170.0
764,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Heuristic,170.0
765,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Search,140.0
765,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Search,140.0
765,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Search,140.0
765,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Search,140.0
766,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Aggressive,170.0
766,2,Opponent,Electrike,Thunder Jolt,1,False,45.0,6,1,170.0,10.0,Player,TrainingAgent,Aggressive,170.0
766,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Aggressive,170.0
767,1,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,70.0,Player,TrainingAgent,Defensive,140.0
767,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Defensive,140.0
767,3,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,140.0,10.0,Player,TrainingAgent,Defensive,140.0
767,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Defensive,140.0
768,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Random,170.0
768,2,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,10.0,Player,TrainingAgent,Random,170.0
768,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Random,170.0
769,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Greedy,140.0
769,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Greedy,140.0
769,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Greedy,140.0
769,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Greedy,140.0
770,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Heuristic,170.0
770,2,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,10.0,Player,TrainingAgent,Heuristic,170.0
770,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Heuristic,170.0
771,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Search,140.0
771,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Search,140.0
771,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Search,140.0
771,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Search,140.0
772,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Aggressive,170.0
772,2,Opponent,Electrike,Thunder Jolt,1,False,45.0,6,1,170.0,10.0,Player,TrainingAgent,Aggressive,170.0
772,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Aggressive,170.0
773,1,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,70.0,Player,TrainingAgent,Defensive,140.0
773,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Defensive,140.0
773,3,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,140.0,10.0,Player,TrainingAgent,Defensive,140.0
773,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Defensive,140.0
774,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Random,170.0
774,2,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,10.0,Player,TrainingAgent,Random,170.0
774,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Random,170.0
775,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Greedy,140.0
775,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Greedy,140.0
775,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Greedy,140.0
775,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Greedy,140.0
776,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Heuristic,170.0
776,2,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,10.0,Player,TrainingAgent,Heuristic,170.0
776,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Heuristic,170.0
777,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Search,140.0
777,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Search,140.0
777,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Search,140.0
777,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Search,140.0
778,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Aggressive,170.0
778,2,Opponent,Electrike,Thunder Jolt,1,False,45.0,6,1,170.0,10.0,Player,TrainingAgent,Aggressive,170.0
778,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Aggressive,170.0
779,1,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,70.0,Player,TrainingAgent,Defensive,140.0
779,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Defensive,140.0
779,3,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,140.0,10.0,Player,TrainingAgent,Defensive,140.0
779,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Defensive,140.0
780,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Random,170.0
780,2,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,10.0,Player,TrainingAgent,Random,170.0
780,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Random,170.0
781,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Greedy,140.0
781,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Greedy,140.0
781,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Greedy,140.0
781,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Greedy,140.0
782,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Heuristic,170.0
782,2,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,10.0,Player,TrainingAgent,Heuristic,170.0
782,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Heuristic,170.0
783,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Search,140.0
783,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Search,140.0
783,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Search,140.0
783,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Search,140.0
784,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Aggressive,170.0
784,2,Opponent,Electrike,Thunder Jolt,1,False,45.0,6,1,170.0,10.0,Player,TrainingAgent,Aggressive,170.0
784,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Aggressive,170.0
785,1,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,70.0,Player,TrainingAgent,Defensive,140.0
785,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Defensive,140.0
785,3,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,140.0,10.0,Player,TrainingAgent,Defensive,140.0
785,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Defensive,140.0
786,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Random,170.0
786,2,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,10.0,Player,TrainingAgent,Random,170.0
786,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Random,170.0
787,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Greedy,140.0
787,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Greedy,140.0
787,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Greedy,140.0
787,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Greedy,140.0
788,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Heuristic,170.0
788,2,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,10.0,Player,TrainingAgent,Heuristic,170.0
788,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Heuristic,170.0
789,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Search,140.0
789,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Search,140.0
789,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Search,140.0
789,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Search,140.0
790,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Aggressive,170.0
790,2,Opponent,Electrike,Thunder Jolt,1,False,45.0,6,1,170.0,10.0,Player,TrainingAgent,Aggressive,170.0
790,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Aggressive,170.0
791,1,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,70.0,Player,TrainingAgent,Defensive,140.0
791,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Defensive,140.0
791,3,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,140.0,10.0,Player,TrainingAgent,Defensive,140.0
791,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Defensive,140.0
792,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Random,170.0
792,2,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,10.0,Player,TrainingAgent,Random,170.0
792,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Random,170.0
793,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Greedy,140.0
793,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Greedy,140.0
793,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Greedy,140.0
793,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Greedy,140.0
794,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Heuristic,170.0
794,2,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,10.0,Player,TrainingAgent,Heuristic,170.0
794,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Heuristic,170.0
795,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Search,140.0
795,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Search,140.0
795,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Search,140.0
795,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Search,140.0
796,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Aggressive,170.0
796,2,Opponent,Electrike,Thunder Jolt,1,False,45.0,6,1,170.0,10.0,Player,TrainingAgent,Aggressive,170.0
796,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Aggressive,170.0
797,1,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,70.0,Player,TrainingAgent,Defensive,140.0
797,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Defensive,140.0
797,3,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,140.0,10.0,Player,TrainingAgent,Defensive,140.0
797,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Defensive,140.0
798,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Random,170.0
798,2,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,10.0,Player,TrainingAgent,Random,170.0
798,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Random,170.0
799,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Greedy,140.0
799,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Greedy,140.0
799,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Greedy,140.0
799,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Greedy,140.0
800,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Heuristic,170.0
800,2,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,10.0,Player,TrainingAgent,Heuristic,170.0
800,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Heuristic,170.0
801,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Search,140.0
801,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Search,140.0
801,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Search,140.0
801,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Search,140.0
802,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Aggressive,170.0
802,2,Opponent,Electrike,Thunder Jolt,1,False,45.0,6,1,170.0,10.0,Player,TrainingAgent,Aggressive,170.0
802,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Aggressive,170.0
803,1,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,70.0,Player,TrainingAgent,Defensive,140.0
803,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Defensive,140.0
803,3,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,140.0,10.0,Player,TrainingAgent,Defensive,140.0
803,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Defensive,140.0
804,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Random,170.0
804,2,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,10.0,Player,TrainingAgent,Random,170.0
804,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Random,170.0
805,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Greedy,140.0
805,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Greedy,140.0
805,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Greedy,140.0
805,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Greedy,140.0
806,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Heuristic,170.0
806,2,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,10.0,Player,TrainingAgent,Heuristic,170.0
806,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Heuristic,170.0
807,1,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,170.0,70.0,Player,TrainingAgent,Search,140.0
807,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Search,140.0
807,3,Opponent,Electrike,Thunder Jolt,1,False,30.0,6,1,140.0,10.0,Player,TrainingAgent,Search,140.0
807,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Search,140.0
808,1,Player,Eevee ex,Evolution Burst,0,True,633.0,6,17,200.0,10.0,Opponent,TrainingAgent,Aggressive,170.0
808,2,Opponent,Electrike,Thunder Jolt,1,False,45.0,6,1,170.0,10.0,Player,TrainingAgent,Aggressive,170.0
808,3,Player,Eevee ex,Evolution Burst,0,True,633.0,6,10,170.0,0.0,Opponent,TrainingAgent,Aggressive,170.0
809,1,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,170.0,70.0,Player,TrainingAgent,Defensive,140.0
809,2,Player,Eevee ex,Evolution Burst,0,True,618.0,6,17,170.0,10.0,Opponent,TrainingAgent,Defensive,140.0
809,3,Opponent,Electrike,Thunder Jolt,1,False,0.0,6,1,140.0,10.0,Player,TrainingAgent,Defensive,140.0
809,4,Player,Eevee ex,Evolution Burst,0,True,618.0,6,10,140.0,0.0,Opponent,TrainingAgent,Defensive,140.0
